S-00001,BW,S-00001-156,250,250,BW,Body Weight,180.0,g,180.0,180,g,,14,2018-10-22,14
S-00001,BW,S-00001-156,251,251,BW,Body Weight,182.6,g,182.6,182.6,g,,15,2018-10-23,15
S-00001,BW,S-00001-156,252,252,BW,Body Weight,183.6,g,183.6,183.6,g,,16,2018-10-24,16
S-00001,BW,S-00001-156,253,253,BW,Body Weight,182.7,g,182.7,182.7,g,,17,2018-10-25,17
S-00001,BW,S-00001-156,254,254,BW,Body Weight,187.9,g,187.9,187.9,g,,18,2018-10-26,18
S-00001,BW,S-00001-156,255,255,BW,Body Weight,190.4,g,190.4,190.4,g,,19,2018-10-27,19
S-00001,BW,S-00001-156,256,256,BW,Body Weight,194.3,g,194.3,194.3,g,,20,2018-10-28,20
S-00001,BW,S-00001-156,257,257,BW,Body Weight,189.7,g,189.7,189.7,g,,21,2018-10-29,21
S-00001,BW,S-00001-156,258,258,BW,Body Weight,196.2,g,196.2,196.2,g,,22,2018-10-30,22
S-00001,BW,S-00001-156,259,259,BW,Body Weight,199.0,g,199.0,199,g,,23,2018-10-31,23
S-00001,BW,S-00001-156,260,260,BW,Body Weight,203.3,g,203.3,203.3,g,,24,2018-11-01,24
S-00001,BW,S-00001-156,261,261,BW,Body Weight,199.1,g,199.1,199.1,g,,25,2018-11-02,25
S-00001,BW,S-00001-156,262,262,BW,Body Weight,203.2,g,203.2,203.2,g,,26,2018-11-03,26
S-00001,BW,S-00001-156,263,263,BW,Body Weight,205.3,g,205.3,205.3,g,,27,2018-11-04,27
S-00001,BW,S-00001-156,264,264,BW,Body Weight,207.7,g,207.7,207.7,g,,28,2018-11-05,28
S-00001,BW,S-00001-156,265,265,BW,Body Weight,203.5,g,203.5,203.5,g,,29,2018-11-06,29
S-00001,BW,S-00001-156,266,266,BW,Body Weight,208.0,g,208.0,208,g,,30,2018-11-07,30
S-00001,BW,S-00001-156,267,267,BW,Body Weight,211.7,g,211.7,211.7,g,,31,2018-11-08,31
S-00001,BW,S-00001-156,268,268,BW,Body Weight,212.6,g,212.6,212.6,g,,32,2018-11-09,32
S-00001,BW,S-00001-156,269,269,BW,Body Weight,212.3,g,212.3,212.3,g,,33,2018-11-10,33
S-00001,BW,S-00001-156,270,270,BW,Body Weight,215.6,g,215.6,215.6,g,,34,2018-11-11,34
S-00001,BW,S-00001-156,271,271,BW,Body Weight,218.5,g,218.5,218.5,g,,35,2018-11-12,35
S-00001,BW,S-00001-156,272,272,BW,Body Weight,217.1,g,217.1,217.1,g,,36,2018-11-13,36
S-00001,BW,S-00001-156,273,273,BW,Body Weight,215.4,g,215.4,215.4,g,,37,2018-11-14,37
S-00001,BW,S-00001-156,274,274,BW,Body Weight,221.0,g,221.0,221,g,,38,2018-11-15,38
S-00001,BW,S-00001-156,275,275,BW,Body Weight,222.8,g,222.8,222.8,g,,39,2018-11-16,39
S-00001,BW,S-00001-156,276,276,BW,Body Weight,223.9,g,223.9,223.9,g,,40,2018-11-17,40
S-00001,BW,S-00001-156,277,277,BW,Body Weight,220.9,g,220.9,220.9,g,,41,2018-11-18,41
S-00001,BW,S-00001-156,278,278,BW,Body Weight,223.9,g,223.9,223.9,g,,42,2018-11-19,42
S-00001,BW,S-00001-156,279,279,BW,Body Weight,225.4,g,225.4,225.4,g,,43,2018-11-20,43
S-00001,BW,S-00001-156,280,280,BW,Body Weight,225.0,g,225.0,225,g,,44,2018-11-21,44
S-00001,BW,S-00001-156,281,281,BW,Body Weight,219.9,g,219.9,219.9,g,,45,2018-11-22,45
S-00001,BW,S-00001-156,282,282,TERMBW,Terminal Body Weight,228.7,g,228.7,228.7,g,,46,2018-11-23,46
S-00001,BW,S-00001-251,283,283,BW,Body Weight,114.2,g,114.2,114.2,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-251,284,284,BW,Body Weight,113.8,g,113.8,113.8,g,,1,2018-10-09,1
S-00001,BW,S-00001-251,285,285,BW,Body Weight,117.4,g,117.4,117.4,g,,2,2018-10-10,2
S-00001,BW,S-00001-251,286,286,BW,Body Weight,118.2,g,118.2,118.2,g,,3,2018-10-11,3
S-00001,BW,S-00001-251,287,287,BW,Body Weight,123.0,g,123.0,123,g,,4,2018-10-12,4
S-00001,BW,S-00001-251,288,288,BW,Body Weight,127.0,g,127.0,127,g,,5,2018-10-13,5
S-00001,BW,S-00001-251,289,289,BW,Body Weight,128.6,g,128.6,128.6,g,,6,2018-10-14,6
S-00001,BW,S-00001-251,290,290,BW,Body Weight,131.8,g,131.8,131.8,g,,7,2018-10-15,7
S-00001,BW,S-00001-251,291,291,BW,Body Weight,135.2,g,135.2,135.2,g,,8,2018-10-16,8
S-00001,BW,S-00001-251,292,292,BW,Body Weight,137.8,g,137.8,137.8,g,,9,2018-10-17,9
S-00001,BW,S-00001-251,293,293,BW,Body Weight,139.3,g,139.3,139.3,g,,10,2018-10-18,10
S-00001,BW,S-00001-251,294,294,BW,Body Weight,143.2,g,143.2,143.2,g,,11,2018-10-19,11
S-00001,BW,S-00001-251,295,295,BW,Body Weight,145.0,g,145.0,145,g,,12,2018-10-20,12
S-00001,BW,S-00001-251,296,296,BW,Body Weight,150.0,g,150.0,150,g,,13,2018-10-21,13
S-00001,BW,S-00001-251,297,297,BW,Body Weight,153.4,g,153.4,153.4,g,,14,2018-10-22,14
S-00001,BW,S-00001-251,298,298,BW,Body Weight,153.4,g,153.4,153.4,g,,15,2018-10-23,15
S-00001,BW,S-00001-251,299,299,BW,Body Weight,154.6,g,154.6,154.6,g,,16,2018-10-24,16
S-00001,BW,S-00001-251,300,300,BW,Body Weight,158.8,g,158.8,158.8,g,,17,2018-10-25,17
S-00001,BW,S-00001-251,301,301,BW,Body Weight,161.4,g,161.4,161.4,g,,18,2018-10-26,18
S-00001,BW,S-00001-251,302,302,BW,Body Weight,165.6,g,165.6,165.6,g,,19,2018-10-27,19
S-00001,BW,S-00001-251,303,303,BW,Body Weight,169.6,g,169.6,169.6,g,,20,2018-10-28,20
S-00001,BW,S-00001-251,304,304,BW,Body Weight,167.3,g,167.3,167.3,g,,21,2018-10-29,21
S-00001,BW,S-00001-251,305,305,BW,Body Weight,169.8,g,169.8,169.8,g,,22,2018-10-30,22
S-00001,BW,S-00001-251,306,306,BW,Body Weight,171.7,g,171.7,171.7,g,,23,2018-10-31,23
S-00001,BW,S-00001-251,307,307,BW,Body Weight,175.6,g,175.6,175.6,g,,24,2018-11-01,24
S-00001,BW,S-00001-251,308,308,BW,Body Weight,176.5,g,176.5,176.5,g,,25,2018-11-02,25
S-00001,BW,S-00001-251,309,309,BW,Body Weight,174.2,g,174.2,174.2,g,,26,2018-11-03,26
S-00001,BW,S-00001-251,310,310,BW,Body Weight,179.9,g,179.9,179.9,g,,27,2018-11-04,27
S-00001,BW,S-00001-251,311,311,BW,Body Weight,182.4,g,182.4,182.4,g,,28,2018-11-05,28
S-00001,BW,S-00001-251,312,312,BW,Body Weight,178.7,g,178.7,178.7,g,,29,2018-11-06,29
S-00001,BW,S-00001-251,313,313,BW,Body Weight,181.0,g,181.0,181,g,,30,2018-11-07,30
S-00001,BW,S-00001-251,314,314,BW,Body Weight,183.5,g,183.5,183.5,g,,31,2018-11-08,31
S-00001,BW,S-00001-251,315,315,BW,Body Weight,184.6,g,184.6,184.6,g,,32,2018-11-09,32
S-00001,BW,S-00001-251,316,316,BW,Body Weight,184.8,g,184.8,184.8,g,,33,2018-11-10,33
S-00001,BW,S-00001-251,317,317,BW,Body Weight,186.9,g,186.9,186.9,g,,34,2018-11-11,34
S-00001,BW,S-00001-251,318,318,BW,Body Weight,186.2,g,186.2,186.2,g,,35,2018-11-12,35
S-00001,BW,S-00001-251,319,319,BW,Body Weight,190.6,g,190.6,190.6,g,,36,2018-11-13,36
S-00001,BW,S-00001-251,320,320,BW,Body Weight,190.1,g,190.1,190.1,g,,37,2018-11-14,37
S-00001,BW,S-00001-251,321,321,BW,Body Weight,196.3,g,196.3,196.3,g,,38,2018-11-15,38
S-00001,BW,S-00001-251,322,322,BW,Body Weight,193.1,g,193.1,193.1,g,,39,2018-11-16,39
S-00001,BW,S-00001-251,323,323,BW,Body Weight,195.1,g,195.1,195.1,g,,40,2018-11-17,40
S-00001,BW,S-00001-251,324,324,BW,Body Weight,196.5,g,196.5,196.5,g,,41,2018-11-18,41
S-00001,BW,S-00001-251,325,325,BW,Body Weight,198.9,g,198.9,198.9,g,,42,2018-11-19,42
S-00001,BW,S-00001-251,326,326,BW,Body Weight,195.7,g,195.7,195.7,g,,43,2018-11-20,43
S-00001,BW,S-00001-251,327,327,BW,Body Weight,196.1,g,196.1,196.1,g,,44,2018-11-21,44
S-00001,BW,S-00001-251,328,328,BW,Body Weight,201.9,g,201.9,201.9,g,,45,2018-11-22,45
S-00001,BW,S-00001-251,329,329,TERMBW,Terminal Body Weight,206.7,g,206.7,206.7,g,,46,2018-11-23,46
S-00001,BW,S-00001-252,330,330,BW,Body Weight,139.5,g,139.5,139.5,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-252,331,331,BW,Body Weight,144.3,g,144.3,144.3,g,,1,2018-10-09,1
S-00001,BW,S-00001-252,332,332,BW,Body Weight,145.8,g,145.8,145.8,g,,2,2018-10-10,2
S-00001,BW,S-00001-252,333,333,BW,Body Weight,147.0,g,147.0,147,g,,3,2018-10-11,3
S-00001,BW,S-00001-252,334,334,BW,Body Weight,148.8,g,148.8,148.8,g,,4,2018-10-12,4
S-00001,BW,S-00001-252,335,335,BW,Body Weight,155.0,g,155.0,155,g,,5,2018-10-13,5
S-00001,BW,S-00001-252,336,336,BW,Body Weight,155.8,g,155.8,155.8,g,,6,2018-10-14,6
S-00001,BW,S-00001-252,337,337,BW,Body Weight,159.9,g,159.9,159.9,g,,7,2018-10-15,7
S-00001,BW,S-00001-252,338,338,BW,Body Weight,164.0,g,164.0,164,g,,8,2018-10-16,8
S-00001,BW,S-00001-252,339,339,BW,Body Weight,166.9,g,166.9,166.9,g,,9,2018-10-17,9
S-00001,BW,S-00001-252,340,340,BW,Body Weight,167.8,g,167.8,167.8,g,,10,2018-10-18,10
S-00001,BW,S-00001-252,341,341,BW,Body Weight,171.5,g,171.5,171.5,g,,11,2018-10-19,11
S-00001,BW,S-00001-252,342,342,BW,Body Weight,173.3,g,173.3,173.3,g,,12,2018-10-20,12
S-00001,BW,S-00001-252,343,343,BW,Body Weight,177.6,g,177.6,177.6,g,,13,2018-10-21,13
S-00001,BW,S-00001-252,344,344,BW,Body Weight,176.3,g,176.3,176.3,g,,14,2018-10-22,14
S-00001,BW,S-00001-252,345,345,BW,Body Weight,179.7,g,179.7,179.7,g,,15,2018-10-23,15
S-00001,BW,S-00001-252,346,346,BW,Body Weight,182.0,g,182.0,182,g,,16,2018-10-24,16
S-00001,BW,S-00001-252,347,347,BW,Body Weight,184.5,g,184.5,184.5,g,,17,2018-10-25,17
S-00001,BW,S-00001-252,348,348,BW,Body Weight,184.6,g,184.6,184.6,g,,18,2018-10-26,18
S-00001,BW,S-00001-252,349,349,BW,Body Weight,186.1,g,186.1,186.1,g,,19,2018-10-27,19
S-00001,BW,S-00001-252,350,350,BW,Body Weight,193.2,g,193.2,193.2,g,,20,2018-10-28,20
S-00001,BW,S-00001-252,351,351,BW,Body Weight,193.7,g,193.7,193.7,g,,21,2018-10-29,21
S-00001,BW,S-00001-252,352,352,BW,Body Weight,195.4,g,195.4,195.4,g,,22,2018-10-30,22
S-00001,BW,S-00001-252,353,353,BW,Body Weight,199.4,g,199.4,199.4,g,,23,2018-10-31,23
S-00001,BW,S-00001-252,354,354,BW,Body Weight,199.1,g,199.1,199.1,g,,24,2018-11-01,24
S-00001,BW,S-00001-252,355,355,BW,Body Weight,203.4,g,203.4,203.4,g,,25,2018-11-02,25
S-00001,BW,S-00001-252,356,356,BW,Body Weight,204.1,g,204.1,204.1,g,,26,2018-11-03,26
S-00001,BW,S-00001-252,357,357,BW,Body Weight,206.1,g,206.1,206.1,g,,27,2018-11-04,27
S-00001,BW,S-00001-252,358,358,BW,Body Weight,207.2,g,207.2,207.2,g,,28,2018-11-05,28
S-00001,BW,S-00001-252,359,359,BW,Body Weight,209.6,g,209.6,209.6,g,,29,2018-11-06,29
S-00001,BW,S-00001-252,360,360,BW,Body Weight,208.1,g,208.1,208.1,g,,30,2018-11-07,30
S-00001,BW,S-00001-252,361,361,BW,Body Weight,209.4,g,209.4,209.4,g,,31,2018-11-08,31
S-00001,BW,S-00001-252,362,362,BW,Body Weight,214.0,g,214.0,214,g,,32,2018-11-09,32
S-00001,BW,S-00001-252,363,363,BW,Body Weight,213.9,g,213.9,213.9,g,,33,2018-11-10,33
S-00001,BW,S-00001-252,364,364,BW,Body Weight,217.0,g,217.0,217,g,,34,2018-11-11,34
S-00001,BW,S-00001-252,365,365,BW,Body Weight,216.9,g,216.9,216.9,g,,35,2018-11-12,35
S-00001,BW,S-00001-252,366,366,BW,Body Weight,221.6,g,221.6,221.6,g,,36,2018-11-13,36
S-00001,BW,S-00001-252,367,367,BW,Body Weight,220.1,g,220.1,220.1,g,,37,2018-11-14,37
S-00001,BW,S-00001-252,368,368,BW,Body Weight,224.3,g,224.3,224.3,g,,38,2018-11-15,38
S-00001,BW,S-00001-252,369,369,BW,Body Weight,223.4,g,223.4,223.4,g,,39,2018-11-16,39
S-00001,BW,S-00001-252,370,370,BW,Body Weight,222.2,g,222.2,222.2,g,,40,2018-11-17,40
S-00001,BW,S-00001-252,371,371,BW,Body Weight,226.3,g,226.3,226.3,g,,41,2018-11-18,41
S-00001,BW,S-00001-252,372,372,BW,Body Weight,227.4,g,227.4,227.4,g,,42,2018-11-19,42
S-00001,BW,S-00001-252,373,373,BW,Body Weight,228.5,g,228.5,228.5,g,,43,2018-11-20,43
S-00001,BW,S-00001-252,374,374,BW,Body Weight,230.0,g,230.0,230,g,,44,2018-11-21,44
S-00001,BW,S-00001-252,375,375,BW,Body Weight,232.9,g,232.9,232.9,g,,45,2018-11-22,45
S-00001,BW,S-00001-252,376,376,TERMBW,Terminal Body Weight,235.3,g,235.3,235.3,g,,46,2018-11-23,46
S-00001,BW,S-00001-253,377,377,BW,Body Weight,130.4,g,130.4,130.4,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-253,378,378,BW,Body Weight,131.4,g,131.4,131.4,g,,1,2018-10-09,1
S-00001,BW,S-00001-253,379,379,BW,Body Weight,131.9,g,131.9,131.9,g,,2,2018-10-10,2
S-00001,BW,S-00001-253,380,380,BW,Body Weight,130.6,g,130.6,130.6,g,,3,2018-10-11,3
S-00001,BW,S-00001-253,381,381,BW,Body Weight,134.8,g,134.8,134.8,g,,4,2018-10-12,4
S-00001,BW,S-00001-253,382,382,BW,Body Weight,139.9,g,139.9,139.9,g,,5,2018-10-13,5
S-00001,BW,S-00001-253,383,383,BW,Body Weight,142.6,g,142.6,142.6,g,,6,2018-10-14,6
S-00001,BW,S-00001-253,384,384,BW,Body Weight,146.1,g,146.1,146.1,g,,7,2018-10-15,7
S-00001,BW,S-00001-253,385,385,BW,Body Weight,148.6,g,148.6,148.6,g,,8,2018-10-16,8
S-00001,BW,S-00001-253,386,386,BW,Body Weight,154.5,g,154.5,154.5,g,,9,2018-10-17,9
S-00001,BW,S-00001-253,387,387,BW,Body Weight,154.7,g,154.7,154.7,g,,10,2018-10-18,10
S-00001,BW,S-00001-253,388,388,BW,Body Weight,158.2,g,158.2,158.2,g,,11,2018-10-19,11
S-00001,BW,S-00001-253,389,389,BW,Body Weight,162.1,g,162.1,162.1,g,,12,2018-10-20,12
S-00001,BW,S-00001-253,390,390,BW,Body Weight,166.3,g,166.3,166.3,g,,13,2018-10-21,13
S-00001,BW,S-00001-253,391,391,BW,Body Weight,167.6,g,167.6,167.6,g,,14,2018-10-22,14
S-00001,BW,S-00001-253,392,392,BW,Body Weight,171.4,g,171.4,171.4,g,,15,2018-10-23,15
S-00001,BW,S-00001-253,393,393,BW,Body Weight,169.7,g,169.7,169.7,g,,16,2018-10-24,16
S-00001,BW,S-00001-253,394,394,BW,Body Weight,172.3,g,172.3,172.3,g,,17,2018-10-25,17
S-00001,BW,S-00001-253,395,395,BW,Body Weight,174.3,g,174.3,174.3,g,,18,2018-10-26,18
S-00001,BW,S-00001-253,396,396,BW,Body Weight,178.8,g,178.8,178.8,g,,19,2018-10-27,19
S-00001,BW,S-00001-253,397,397,BW,Body Weight,183.2,g,183.2,183.2,g,,20,2018-10-28,20
S-00001,BW,S-00001-253,398,398,BW,Body Weight,181.9,g,181.9,181.9,g,,21,2018-10-29,21
S-00001,BW,S-00001-253,399,399,BW,Body Weight,184.1,g,184.1,184.1,g,,22,2018-10-30,22
S-00001,BW,S-00001-253,400,400,BW,Body Weight,187.8,g,187.8,187.8,g,,23,2018-10-31,23
S-00001,BW,S-00001-253,401,401,BW,Body Weight,192.1,g,192.1,192.1,g,,24,2018-11-01,24
S-00001,BW,S-00001-253,402,402,BW,Body Weight,192.2,g,192.2,192.2,g,,25,2018-11-02,25
S-00001,BW,S-00001-253,403,403,BW,Body Weight,192.4,g,192.4,192.4,g,,26,2018-11-03,26
S-00001,BW,S-00001-253,404,404,BW,Body Weight,196.0,g,196.0,196,g,,27,2018-11-04,27
S-00001,BW,S-00001-253,405,405,BW,Body Weight,196.8,g,196.8,196.8,g,,28,2018-11-05,28
S-00001,BW,S-00001-253,406,406,BW,Body Weight,197.6,g,197.6,197.6,g,,29,2018-11-06,29
S-00001,BW,S-00001-253,407,407,BW,Body Weight,199.4,g,199.4,199.4,g,,30,2018-11-07,30
S-00001,BW,S-00001-253,408,408,BW,Body Weight,201.6,g,201.6,201.6,g,,31,2018-11-08,31
S-00001,BW,S-00001-253,409,409,BW,Body Weight,203.8,g,203.8,203.8,g,,32,2018-11-09,32
S-00001,BW,S-00001-253,410,410,BW,Body Weight,206.7,g,206.7,206.7,g,,33,2018-11-10,33
S-00001,BW,S-00001-253,411,411,BW,Body Weight,205.2,g,205.2,205.2,g,,34,2018-11-11,34
S-00001,BW,S-00001-253,412,412,BW,Body Weight,206.3,g,206.3,206.3,g,,35,2018-11-12,35
S-00001,BW,S-00001-253,413,413,BW,Body Weight,210.5,g,210.5,210.5,g,,36,2018-11-13,36
S-00001,BW,S-00001-253,414,414,BW,Body Weight,208.0,g,208.0,208,g,,37,2018-11-14,37
S-00001,BW,S-00001-253,415,415,BW,Body Weight,214.7,g,214.7,214.7,g,,38,2018-11-15,38
S-00001,BW,S-00001-253,416,416,BW,Body Weight,212.4,g,212.4,212.4,g,,39,2018-11-16,39
S-00001,BW,S-00001-253,417,417,BW,Body Weight,215.9,g,215.9,215.9,g,,40,2018-11-17,40
S-00001,BW,S-00001-253,418,418,BW,Body Weight,215.8,g,215.8,215.8,g,,41,2018-11-18,41
S-00001,BW,S-00001-253,419,419,BW,Body Weight,216.2,g,216.2,216.2,g,,42,2018-11-19,42
S-00001,BW,S-00001-253,420,420,BW,Body Weight,214.0,g,214.0,214,g,,43,2018-11-20,43
S-00001,BW,S-00001-253,421,421,BW,Body Weight,217.4,g,217.4,217.4,g,,44,2018-11-21,44
S-00001,BW,S-00001-253,422,422,BW,Body Weight,221.5,g,221.5,221.5,g,,45,2018-11-22,45
S-00001,BW,S-00001-253,423,423,TERMBW,Terminal Body Weight,222.0,g,222.0,222,g,,46,2018-11-23,46
S-00001,BW,S-00001-254,424,424,BW,Body Weight,124.6,g,124.6,124.6,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-254,425,425,BW,Body Weight,128.7,g,128.7,128.7,g,,1,2018-10-09,1
S-00001,BW,S-00001-254,426,426,BW,Body Weight,131.3,g,131.3,131.3,g,,2,2018-10-10,2
S-00001,BW,S-00001-254,427,427,BW,Body Weight,136.3,g,136.3,136.3,g,,3,2018-10-11,3
S-00001,BW,S-00001-254,428,428,BW,Body Weight,136.3,g,136.3,136.3,g,,4,2018-10-12,4
S-00001,BW,S-00001-254,429,429,BW,Body Weight,141.9,g,141.9,141.9,g,,5,2018-10-13,5
S-00001,BW,S-00001-254,430,430,BW,Body Weight,144.4,g,144.4,144.4,g,,6,2018-10-14,6
S-00001,BW,S-00001-254,431,431,BW,Body Weight,149.0,g,149.0,149,g,,7,2018-10-15,7
S-00001,BW,S-00001-254,432,432,BW,Body Weight,155.9,g,155.9,155.9,g,,8,2018-10-16,8
S-00001,BW,S-00001-254,433,433,BW,Body Weight,156.3,g,156.3,156.3,g,,9,2018-10-17,9
S-00001,BW,S-00001-254,434,434,BW,Body Weight,158.6,g,158.6,158.6,g,,10,2018-10-18,10
S-00001,BW,S-00001-254,435,435,BW,Body Weight,163.2,g,163.2,163.2,g,,11,2018-10-19,11
S-00001,BW,S-00001-254,436,436,BW,Body Weight,164.0,g,164.0,164,g,,12,2018-10-20,12
S-00001,BW,S-00001-254,437,437,BW,Body Weight,170.9,g,170.9,170.9,g,,13,2018-10-21,13
S-00001,BW,S-00001-254,438,438,BW,Body Weight,171.6,g,171.6,171.6,g,,14,2018-10-22,14
S-00001,BW,S-00001-254,439,439,BW,Body Weight,174.8,g,174.8,174.8,g,,15,2018-10-23,15
S-00001,BW,S-00001-254,440,440,BW,Body Weight,177.6,g,177.6,177.6,g,,16,2018-10-24,16
S-00001,BW,S-00001-254,441,441,BW,Body Weight,182.2,g,182.2,182.2,g,,17,2018-10-25,17
S-00001,BW,S-00001-254,442,442,BW,Body Weight,185.4,g,185.4,185.4,g,,18,2018-10-26,18
S-00001,BW,S-00001-254,443,443,BW,Body Weight,188.0,g,188.0,188,g,,19,2018-10-27,19
S-00001,BW,S-00001-254,444,444,BW,Body Weight,190.7,g,190.7,190.7,g,,20,2018-10-28,20
S-00001,BW,S-00001-254,445,445,BW,Body Weight,191.6,g,191.6,191.6,g,,21,2018-10-29,21
S-00001,BW,S-00001-254,446,446,BW,Body Weight,197.5,g,197.5,197.5,g,,22,2018-10-30,22
S-00001,BW,S-00001-254,447,447,BW,Body Weight,198.7,g,198.7,198.7,g,,23,2018-10-31,23
S-00001,BW,S-00001-254,448,448,BW,Body Weight,201.3,g,201.3,201.3,g,,24,2018-11-01,24
S-00001,BW,S-00001-254,449,449,BW,Body Weight,203.7,g,203.7,203.7,g,,25,2018-11-02,25
S-00001,BW,S-00001-254,450,450,BW,Body Weight,205.3,g,205.3,205.3,g,,26,2018-11-03,26
S-00001,BW,S-00001-254,451,451,BW,Body Weight,209.4,g,209.4,209.4,g,,27,2018-11-04,27
S-00001,BW,S-00001-254,452,452,BW,Body Weight,209.3,g,209.3,209.3,g,,28,2018-11-05,28
S-00001,BW,S-00001-254,453,453,BW,Body Weight,212.1,g,212.1,212.1,g,,29,2018-11-06,29
S-00001,BW,S-00001-254,454,454,BW,Body Weight,211.5,g,211.5,211.5,g,,30,2018-11-07,30
S-00001,BW,S-00001-254,455,455,BW,Body Weight,213.5,g,213.5,213.5,g,,31,2018-11-08,31
S-00001,BW,S-00001-254,456,456,BW,Body Weight,216.9,g,216.9,216.9,g,,32,2018-11-09,32
S-00001,BW,S-00001-254,457,457,BW,Body Weight,217.4,g,217.4,217.4,g,,33,2018-11-10,33
S-00001,BW,S-00001-254,458,458,BW,Body Weight,218.9,g,218.9,218.9,g,,34,2018-11-11,34
S-00001,BW,S-00001-254,459,459,BW,Body Weight,221.6,g,221.6,221.6,g,,35,2018-11-12,35
S-00001,BW,S-00001-254,460,460,BW,Body Weight,225.6,g,225.6,225.6,g,,36,2018-11-13,36
S-00001,BW,S-00001-254,461,461,BW,Body Weight,226.1,g,226.1,226.1,g,,37,2018-11-14,37
S-00001,BW,S-00001-254,462,462,BW,Body Weight,229.0,g,229.0,229,g,,38,2018-11-15,38
S-00001,BW,S-00001-254,463,463,BW,Body Weight,227.0,g,227.0,227,g,,39,2018-11-16,39
S-00001,BW,S-00001-254,464,464,BW,Body Weight,226.4,g,226.4,226.4,g,,40,2018-11-17,40
S-00001,BW,S-00001-254,465,465,BW,Body Weight,230.1,g,230.1,230.1,g,,41,2018-11-18,41
S-00001,BW,S-00001-254,466,466,BW,Body Weight,230.7,g,230.7,230.7,g,,42,2018-11-19,42
S-00001,BW,S-00001-254,467,467,BW,Body Weight,232.2,g,232.2,232.2,g,,43,2018-11-20,43
S-00001,BW,S-00001-254,468,468,BW,Body Weight,232.1,g,232.1,232.1,g,,44,2018-11-21,44
S-00001,BW,S-00001-254,469,469,BW,Body Weight,238.1,g,238.1,238.1,g,,45,2018-11-22,45
S-00001,BW,S-00001-254,470,470,TERMBW,Terminal Body Weight,235.8,g,235.8,235.8,g,,46,2018-11-23,46
S-00001,BW,S-00001-255,471,471,BW,Body Weight,138.8,g,138.8,138.8,g,,-1,2018-10-08,-1
S-00001,BW,S-00001-255,472,472,BW,Body Weight,136.9,g,136.9,136.9,g,,1,2018-10-09,1
S-00001,BW,S-00001-255,473,473,BW,Body Weight,140.9,g,140.9,140.9,g,,2,2018-10-10,2
S-00001,BW,S-00001-255,474,474,BW,Body Weight,143.0,g,143.0,143,g,,3,2018-10-11,3
S-00001,BW,S-00001-255,475,475,BW,Body Weight,144.5,g,144.5,144.5,g,,4,2018-10-12,4
S-00001,BW,S-00001-255,476,476,BW,Body Weight,147.2,g,147.2,147.2,g,,5,2018-10-13,5
S-00001,BW,S-00001-255,477,477,BW,Body Weight,149.8,g,149.8,149.8,g,,6,2018-10-14,6
S-00001,BW,S-00001-255,478,478,BW,Body Weight,155.9,g,155.9,155.9,g,,7,2018-10-15,7
S-00001,BW,S-00001-255,479,479,BW,Body Weight,158.3,g,158.3,158.3,g,,8,2018-10-16,8
S-00001,BW,S-00001-255,480,480,BW,Body Weight,163.8,g,163.8,163.8,g,,9,2018-10-17,9
S-00001,BW,S-00001-255,481,481,BW,Body Weight,164.7,g,164.7,164.7,g,,10,2018-10-18,10
S-00001,BW,S-00001-255,482,482,BW,Body Weight,166.3,g,166.3,166.3,g,,11,2018-10-19,11
S-00001,BW,S-00001-255,483,483,BW,Body Weight,170.5,g,170.5,170.5,g,,12,2018-10-20,12
S-00001,BW,S-00001-255,484,484,BW,Body Weight,177.4,g,177.4,177.4,g,,13,2018-10-21,13
S-00001,BW,S-00001-255,485,485,BW,Body Weight,173.3,g,173.3,173.3,g,,14,2018-10-22,14
S-00001,BW,S-00001-255,486,486,BW,Body Weight,177.8,g,177.8,177.8,g,,15,2018-10-23,15
S-00001,BW,S-00001-255,487,487,BW,Body Weight,183.0,g,183.0,183,g,,16,2018-10-24,16
S-00001,BW,S-00001-255,488,488,BW,Body Weight,186.2,g,186.2,186.2,g,,17,2018-10-25,17
S-00001,BW,S-00001-255,489,489,BW,Body Weight,188.8,g,188.8,188.8,g,,18,2018-10-26,18
S-00001,BW,S-00001-255,490,490,BW,Body Weight,189.7,g,189.7,189.7,g,,19,2018-10-27,19
S-00001,BW,S-00001-255,491,491,BW,Body Weight,191.6,g,191.6,191.6,g,,20,2018-10-28,20
S-00001,BW,S-00001-255,492,492,BW,Body Weight,192.8,g,192.8,192.8,g,,21,2018-10-29,21
S-00001,BW,S-00001-255,493,493,BW,Body Weight,197.4,g,197.4,197.4,g,,22,2018-10-30,22
S-00001,BW,S-00001-255,494,494,BW,Body Weight,199.7,g,199.7,199.7,g,,23,2018-10-31,23
S-00001,BW,S-00001-255,495,495,BW,Body Weight,200.7,g,200.7,200.7,g,,24,2018-11-01,24
S-00001,BW,S-00001-255,496,496,BW,Body Weight,202.0,g,202.0,202,g,,25,2018-11-02,25
S-00001,BW,S-00001-255,497,497,BW,Body Weight,203.8,g,203.8,203.8,g,,26,2018-11-03,26
S-00001,BW,S-00001-255,498,498,BW,Body Weight,207.7,g,207.7,207.7,g,,27,2018-11-04,27
S-00001,BW,S-00001-255,499,499,BW,Body Weight,210.9,g,210.9,210.9,g,,28,2018-11-05,28
